2,1,3
1,1,5
3,37,5
4,38,5
5,39,5
6,40,5
7,41,5
8,42,5
9,43,5
10,44,5
11,45,5
12,46,5
13,47,5
14,48,5
15,49,5
16,50,5
17,51,5
18,52,5
19,53,5
20,54,5
21,55,5
22,56,5
23,57,5
24,58,5
25,59,5
26,60,5
27,61,5
28,62,5
29,63,5
30,64,5
